document_id,source,instrument_type,reviewed,candidate_relationships,notes
575a0072-86ba-40ed-ba5a-6642fc6d7cb7,One time relaxation in General Approval as per para 4.7 of comprehensive guidelines 04.08.2020.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
57eaba52-3836-4359-bee0-d68d3de9436d,diversion of forest land for non-forestry purpose under Forest _Conservation_Act_ 1980 for establishment construction of Zoo 30.09.2018.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
58eb43a2-306b-4232-ba8c-ea6a3bce521b,Clarification on the commencement of the period 01.01.25.pdf,notification,False,0,"Commencement notification/covering correspondence; inspect attached operative notification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
58ee05b4-f9b8-4286-898a-477c319a7973,Clarification on applicability of working permission 10.09.24.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
5a4a4c2a-841e-4c60-a1d5-2543defde076,Parivesh 2.0 Baseline Environmental Data Information System Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
5a810e18-0dcf-40cb-aa9c-a2178e867ea4,FC-Multi DFO Functionalities.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
5a92b908-c096-40cb-aa71-8fd62d2f6f04,Notification of the Forest _Conservation_ Rules_ 2022 29.06.22.pdf,instruction,False,4,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
5a987c92-d9bc-4516-80fa-1953b7a29b47,amendments in the Environment _Protection_ Rules 2021.pdf,amendment,False,1,"Instrument self-identification clause: the Environment (Protection) Amendment Rules, 2021 Automated draft, not SME reviewed. No currentness or supersession conclusion."
5aba813a-503e-4491-8554-6a0b64d11d57,THE COMPENSATORY AFFORESTATION FUND ACT_ 2016.pdf,act,False,0,"Instrument self-identification clause: the Compensatory Afforestation Fund Act, 2016 Automated draft, not SME reviewed. No currentness or supersession conclusion. 10 references have multiple target editions and remain unresolved; see the backfill review queue."
5bc99229-74d0-4c9e-a621-96b1795455fd,Forest _Conservation_ Rules_ 2003.pdf,rules,False,1,"Instrument self-identification clause: the Forest (Conservati on) Rules, 2003 Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
5c7d07fd-a746-469b-b2a6-292a9f83637a,GCP note.docx,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
5ce598b8-ee20-42f2-ae2a-7eb57dbb8d4e,Guidelines under Forest _Conservation_ Act_ 1980_ in pursuance of the -The Mineral Laws _Amendment_ Act_ 2020 31.03.2020.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
5d01f16d-0df3-4098-a4a7-f482889a889a,Maintenance of Safety Zone 04.12.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
5d6c9e8b-d7aa-4dc9-aa90-a11088441ad8,FAC recommendation 8.4.2013.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
5e7645d0-38a8-4d3e-b976-756198e8ac2a,Review of cases pending beyond timelines in the digitized services of MoEF 22.03.2017.docx,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
5ed2ed41-989b-48d5-a62a-36edc93c5be0,Clarifications on projects requiring prior approval of Standing Committee of NBWL _SC-NBWL_ under the provisions of Wildlife _Protection_ Act_ 1972 24.04.20.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
5eec62d7-aafb-4e97-8f2f-d3e8de1824d5,Simplified version of the Van _Sanrakshan Evam Samvardhan_ Adhiniyam_ 1980 and Forest _Conservation_ Amendment Act_ 2023 -dated 11.07.2025.pdf,unknown,False,1,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
5f38e093-cad3-4caa-abd9-2d2571989c0e,guidelines-LWE-dated-3.11.2010-general approval.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 9 references have multiple target editions and remain unresolved; see the backfill review queue."
5fa208f9-0af6-4e5b-b721-932347dcbd70,Guidelines-LWE-05-01-2013.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
5fa2b4ca-515f-4046-b9ca-316d4fe7d874,Processing of the ongoing proposals on PARIVESH 2.0 in light of the provisions of VSES Rules 27.12.2023.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
60038349-80e5-4b95-a17c-b91452029d56,Charging of a lump sum amount WLMP SMC Plan 16.01.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
601faa99-210e-4c80-bb89-938922d92ad0,Forest Rights Act 2006 and guidelines.pdf,handbook,False,0,"Compilation containing multiple instruments; document label is not the authority of each excerpt. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
608a16f4-c7ce-4ad7-8335-dafe6c1a63ac,WRIT PETITION _CIVIL_ NO.202 OF 1995- T N Godavarman Judgement_24-Jan-2024.pdf,judicial,False,1,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
60a3f218-a47a-481a-974f-a0970e2c18c1,4-7-2014-4-fencing-of-sefety-zone.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
61bfdf71-63b0-4508-8402-bdb78b1237b9,CITES-Exotic_authority_manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
63d0a20e-3375-465e-8beb-38e3571196ea,Consolidated Guidelines specifying the terms and condition 02.01.26.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
64156079-80a3-440a-a4cc-a94c88885bd8,Environment _Protection_ Fifth Amendment Rules_ 2021..pdf,amendment,False,1,"Instrument self-identification clause: the Environment (Protection) Fifth Amendment Rules, 2021 Automated draft, not SME reviewed. No currentness or supersession conclusion."
64602acb-68cc-4286-9cf5-31c0e5bc2af9,central information commission -CIC decision 8.2.2013.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
662a0f71-de25-48e9-99f1-1fcc2e80eda9,Clarification on matters related to use of private forest land 11.09.25.pdf,clarification,False,2,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
669747f2-59d4-4b0b-ac2d-57ce327f115c,Temporary use of forest land for river dredging works at Raison 20.05.24.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
66cf5220-189f-415f-891c-9f998c1c734c,Identification of Land Bank for Compensatory Afforestation 08.11.2017.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
66ec7da0-8968-4dee-8d43-811f68f8e751,3rdAugust2009-FRA compliance.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
6707fb7a-13d7-4f32-88cb-fbfac723872b,Construction of rope ways in the Hilly States of the Country 29.11.24.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
67a495ca-c624-40e8-baf5-ee25c522ea11,Revision of rates of Net Present Revision of rate of Net Present Value regarding 06.01.22.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6818ef63-631b-4cc6-b29f-357125713b2d,Clarifications sought by the Government of Chhattisgarh on the various provisions 09.09.24.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
693c42d7-1e4b-43b1-982e-464e55feac5b,Streamlining the approval process as envisaged under para 4.2 17.01.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6b6cff34-56ec-40bc-87a1-7e8a5d6fce1c,Concerns of the People of Goa_ whose lands have been identified as Private Forests 25.01.22.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6c26ab43-311f-434d-a703-a8a171e62981,FC-User Agency Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6cc634bf-20a3-4027-8a34-6610e0e23490,Amendments of Para 4.4.3 of Chapter-4 of the Guidelines given under the Handbook of the Forest _Conservation_ Act_ 1980 13.09.2019.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
6cf26c27-746e-4e12-9efc-92a08fdd52c7,230820243832810142_GSR-191_E_-Captive-Elephant-_Transfer-or-Transport_-Rules-2024.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6e8ec18c-0da5-4117-9e82-5f73e190bb6d,20.11.2012-display of information of ministry website.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6f9c54dd-9060-4f85-89d9-faafe014bd2e,Strengthening of Integrated Concurrent Monitoring and Evaluation System _iCCMES_ or e-Green Watch 10.08.20.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
6fc24079-c509-4b31-b7c9-8961aab62304,fc-18012013.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 12 references have multiple target editions and remain unresolved; see the backfill review queue."
7055fc9b-2f5d-4de1-bb51-262696c4eb5a,guidelines-revision of para 4.4 -21.03.11.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
70582a7f-9df2-4168-9698-1cbe5e1069ea,Mining leases _ML_ applications MMDR Act 08.02.2017.docx,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
71ade15a-e6f6-488f-9b03-e71f9064dfee,Forest _Conservation_ Rules_ 2022 - submission of proposals 16.09.22.pdf,instruction,False,2,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
73d1a272-4d02-404e-9fc4-9e8782a054e0,Guidelines for using the afforestation raised over GCP 16.09.25.pdf,guideline,False,2,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
75a880a2-99b9-45f9-93d9-3babe9f26e2f,PREREQ_1.PDF,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
75c486d9-11d1-400d-92e5-76f7b5879831,survey investigation prospecting guidelines 2010.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
75e75ab8-fba0-4ddd-911d-a1182fdf4fcb,6 IAs in W.P 202 of 1995 GODAVARMAN.pdf,judicial,False,0,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
76067c7f-6599-48ce-8c40-47578013be65,Acceptance of reclaimed non-forest land _biological and under technical reclamation_ by CIL and its subsidiaries for the purpose of CA 17.10.2019.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
76778a7d-6f06-4052-9bfb-71847ce03dcd,New Lessee-Lumpsum 7.5 lakh.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
76fee20e-dcb9-48b5-83d6-df5bc3f246cc,FCAmendment2023.pdf,notification,False,0,"Commencement notification/covering correspondence; inspect attached operative notification. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
77738cc0-2153-47ad-b927-45fe62477776,Issue pertaining to the State Forest Department in execution of doubling of Railway Line between Hatia and Bondamunda 17.01.2020.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
789db189-efa1-475a-871d-752089aaef83,EC-EC JS-AS-Secretary EC Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
78e794c0-ce3d-4f68-b2b4-e846a51f82fa,simplified procedure renewal of mining lease 2013.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
7967c4d5-a32b-4aad-aa89-d5b2daebb189,Common guideline to be followed by FAC REC while considering the proposal under Forest _Conservation_ Act_ 1980. 29.01.2018.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
7a052d97-7d98-4144-a0ef-a85b39ad4f90,Submission of proposals to obtain appoval mining lease 30.11.2016.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
7da8c13d-7693-4c33-8fe5-a6b45054d134,Constitution of India updated May 2026.pdf,unknown,False,0,"Constitution compilation; not a standalone amendment. Outside the current instrument taxonomy. Automated draft, not SME reviewed. No currentness or supersession conclusion."
7dc99a35-7694-492d-9ffd-29c2bda8e1cb,fc-guidlines-2011-requirement of differential gps total station survey.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
7e14225a-fb21-40d5-8c53-2c722b893006,Temporary use of Forest land and application of FC Act_ 1980 11.10.2019.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
7e51d6de-96d6-43fe-8a8a-9fa62b650d4a,Guidelines for collection of NPV 16.03.2016.pdf,guideline,False,0,"Title-based candidate; inspect original document. Automated draft, not SME reviewed. No currentness or supersession conclusion."
7fb6c12c-7f36-4cb5-b6ba-6ef82a289181,Right of Way _RoW_ mentioned in the guidelines dated 22.02.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
80ee8bd0-9f49-4285-8105-1cbd6b577d09,Forest _Conservation_ Rules_ 2022 Draft guidelines on the Accredited Compensatory Afforestation 15.09.22.pdf,guideline,False,3,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 9 references have multiple target editions and remain unresolved; see the backfill review queue."
817e2dab-39da-4cde-b8c7-9d853c05f531,Clarification on deposition of monies realized from the UA WLMP 07.07.2023.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
819a015e-b5aa-4b48-8b01-fe532585fd33,Parivesh 2.0 Legal Repository Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
81e45d03-eb50-4320-a91a-1dceb29ce47d,Submission of proposals to obtain approval mining lease 31.03.2016 _2_.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
8340b1af-101e-4716-8f17-923fe8575fea,FC IG - MoEFCC_HQ Level Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
83a4216c-56af-404d-a4b6-8193deb2e4c1,Constitution of the Committee under the chairmanship of Head_ Regional Office_ MoEF_CC to monitor the progress of land bank identification 02.04.2019.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
83ca8f42-9ab6-40e3-8093-86d4d8975278,Guidelines related to re-grassing of mining leases after ceasing mining activities 14.01.20.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
8464348a-5136-4aa0-83dc-4b5844ca7c69,Wild Life Clearance PARIVESH 2.O Process Flow Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
84ae841f-e4b3-4885-8fb2-f0b1c750dab5,Review of time taken by the various processing authorities 22.11.24.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
84e158bc-f36a-4060-a960-7c5e338d24e6,FAQ_FC.docx,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
85165852-1d9d-415a-a063-c8b483b1b409,Raising of compensatory afforestation inwaste lands 21.02.24.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
85aec904-a1b3-495a-854a-1c4dc7901c9f,diversion of _k11tire forest land located within the mining lease alld grallt of environn1ellt clearance-2013.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
863ee0b7-4ced-4789-8379-7727508e2eb7,Writ Petition _Civil_ No 1164 of 2023-Feb 2024-Ashok Sharma.pdf,judicial,False,1,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
864c4e72-6d5f-4d1b-98ac-d82a29461391,Recommendations of the Forest Advisory Committee in its meeting dated 20th 21 _t February 2013.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8668bbbe-bf68-4dc4-a4cf-7005ac2a6ad9,Streamlining of the approval process CA 17.12.24.pdf,instruction,False,2,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
86ec7f0a-9652-4f73-8cc3-2663a035ac62,Guidelines while processing and or approving proposals forest and non-forest 30.09.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
871c5661-be66-4890-a0ff-6d5afbf34f0b,Applicability of CA new lessee after expiry of old lease tenure 21.03.2023.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8766e22d-550a-48cf-9df6-9e7e673a356d,fc-guidelines-01-02-13 non availability of CA Land.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
887188bd-545b-40f6-97f4-a9f4bb90ade1,Processing of proposals involving violation FC Act 1980 15.05.2023.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
88fb8e0a-8c97-4b22-bd5a-6a89b4411b3b,Streamlining the process of approval under the FC Act Optical Fibre 10.07.2023.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
8964c592-bede-41e2-97d4-a9d7c1f11d66,Clarification on deposition of part of compensatory levies into the account of DFO 21.03.2023.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
89a410d5-4f61-4698-ac06-99271e0410f3,Guidelines prescribing involving violation 21.01.26.pdf,guideline,False,2,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
89ab6ff6-7413-4105-a42f-a2e871e8377f,29.10.2013-Updating of Diversion proposals under Fe Act on the website of the Ministry.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
89af0adc-3da5-407e-a0d2-4a4d8812020b,Right-of-Way _RoW_ requirements for construction of 800 kV 06.01.26.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8a32ea59-ad94-475a-9775-2f49ee565fe8,EC-EC Environment Clearance Basic Flow _End to End_.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8a70b432-b257-417f-bdf3-0c941bc3fae7,VSESA-Reforms-Feb 2026.pptx,unknown,False,2,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8a7f3901-d54c-4265-9965-84a3e876d1b4,Amendment of Para 2.3 _iv_ and _v_ of the Chapter -2 of the Handbook of Forest _Conservation_ Act_ 1980 14.01.2020.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8adb1a2f-a241-4ffd-8719-45c16652d582,Clarification on Guidelines notified by the Central Government 24.09.24.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8b3b4d12-a746-4b31-8e94-1b7855d5699a,Applicability of the Forest _Conservation_ Rules_ 2022 18.07.22.pdf,clarification,False,2,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
8b46f5c8-e321-4604-9a68-27689ee2fe8b,CL0596_1.PDF,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
8bf8303e-eab0-451d-873a-36420210c12a,Guidelines FC Act 1980 clarification Seismic Survey 03.03.2016.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
8c49d1b0-745f-46c5-b9d7-17a8358d8352,Regularization of the forestry works carried out in the forest land after Working Plan 24.09.24.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8c94d992-ac85-4114-b85a-58b1dd3d9395,Processing of the proposals River Basin 27.12.2023.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8daa4427-b92a-4251-a1bb-12d01bc1de31,GU1909_1.PDF,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
8dbd8820-f3bf-4a34-9f0a-a5b25bd7b695,Clarification regarding inclusion of Army infrastructure project in the _General approval_ 28.08.2017.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
8e3a30ed-717c-475b-8bf1-84152859f963,Parivesh 2.0 Consultants Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8f58f211-fd1a-412d-9a6b-65785b90ec56,ind3172.pdf,act,False,0,"Primary instrument title; inspect edition. Automated draft, not SME reviewed. No currentness or supersession conclusion."
8fb81f1b-ea37-491d-84ff-a8d9c4d7c0cc,1726390021_6-12-2004.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
90338c6b-cc0c-482b-a68a-15c0eaf44f30,FC- Member Secretary Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
90a7e7fc-786b-486b-ab27-0367228acaf3,PRIORA_1.PDF,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
91528a69-5f28-4c98-9057-ecf63d8ee9a5,Guidelines under Forest _Conservation_ Act_ 1980_ in pursuance of the -The Mineral Laws _Amendment_ Act_ 2020 08.09.20.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
934a76de-ff3d-4afe-ac96-a3e8462116f3,provision of transferring equivalent non-forest land by Government Departments for compensatory afforestation 19.01.2017.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
93aae489-a984-4c6a-8160-c607cea4c786,report_inviolate_forest_area_24-01-2013.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
94a9950b-e821-453d-aabe-025964caf25b,FRA_Sec 3 _2_ -Procedure.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
94ccf9cb-f715-4752-81f5-feb9dd90fe12,Felling of trees-2 times-account opening.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
95c361de-185d-44fb-b017-2e331b4f4082,Streamlining of the approval process as envisaged in guidelines 19.11.24.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
